client,probability_return,predicted_class,Recency,Frequency,Monetary,total_quantity,unique_items
client36589,0.057124037,0,277,3,10426,4,3
client42075,0.057124037,0,288,2,10034,3,3
client40310,0.057124037,0,278,1,3999,1,1
client34046,0.057124037,0,265,1,5698,2,2
client24812,0.057124037,0,217,1,5897,3,2
client25344,0.057124037,0,223,2,4764,2,2
client39359,0.057124037,0,293,2,2720,3,3
client15240,0.057124037,0,281,2,3929,4,3
client19988,0.057124037,0,251,1,5999,1,1
client2781,0.057124037,0,282,2,6318,5,4
client6470,0.057124037,0,254,2,6786,4,3
client11254,0.057124037,0,250,2,10296,4,4
client34520,0.057124037,0,239,1,7528,2,2
client34694,0.057124037,0,268,1,4698,2,2
client27814,0.057124037,0,260,1,5897,3,2
client23649,0.057124037,0,253,4,7711,5,5
client19397,0.057124037,0,203,1,6095,5,2
client23654,0.057124037,0,206,1,4128,2,2
client5919,0.057124037,0,226,2,4490,3,3
client31720,0.057124037,0,289,4,6431,5,4
client37636,0.057124037,0,260,1,4999,1,1
client29866,0.057124037,0,219,2,2611,5,5
client8452,0.057124037,0,246,1,2737,3,3
client31676,0.057124037,0,265,1,4899,1,1
client40526,0.057124037,0,283,2,4886,4,4
client29825,0.057124037,0,291,1,2878,4,4
client17285,0.057124037,0,204,1,3199,1,1
client24110,0.057124037,0,288,1,6086,4,4
client17317,0.057124037,0,270,1,2592,5,3
client28142,0.057124037,0,275,2,5417,3,2
client8486,0.057124037,0,261,1,4677,3,1
client8776,0.057124037,0,213,2,3883,3,3
client30248,0.057124037,0,207,2,3673,4,3
client5005,0.057124037,0,254,1,4705,5,5
client40858,0.057124037,0,243,2,7187,3,3
client38430,0.057124037,0,238,1,6280,1,1
client8993,0.057124037,0,271,1,6395,5,3
client11133,0.057124037,0,220,1,3024,4,2
client11881,0.057124037,0,206,1,2655,5,2
client36477,0.057124037,0,204,1,2758,4,4
client13419,0.057124037,0,208,2,3809,3,2
client20919,0.057124037,0,243,1,4199,1,1
client4751,0.057124037,0,232,1,2875,5,4
client24271,0.057124037,0,212,1,3599,1,1
client6843,0.057124037,0,266,1,4997,3,2
client14170,0.057124037,0,248,1,6895,5,3
client10021,0.057124037,0,221,1,7499,1,1
client24104,0.057124037,0,206,2,6582,4,4
client36526,0.057124037,0,203,2,5898,2,2
client16800,0.057124037,0,250,1,2849,1,1
client6537,0.057124037,0,295,1,5196,4,3
client10909,0.057124037,0,254,1,2699,1,1
client36449,0.057124037,0,260,1,3599,1,1
client11888,0.057124037,0,272,2,4401,4,2
client24018,0.057124037,0,220,3,4426,5,5
client16823,0.057124037,0,222,2,3827,3,3
client19771,0.057124037,0,247,1,3540,2,2
client34793,0.057124037,0,268,1,5386,4,3
client36099,0.057124037,0,219,1,3276,4,4
client24880,0.057124037,0,284,1,3898,2,2
client12750,0.057124037,0,254,2,3777,3,1
client31655,0.057124037,0,228,1,9297,3,2
client15308,0.057124037,0,227,1,3999,1,1
client30010,0.057124037,0,217,1,3499,1,1
client39719,0.057124037,0,245,1,2699,1,1
client15260,0.057124037,0,259,3,5467,3,3
client25475,0.057124037,0,223,2,6998,2,2
client13583,0.057124037,0,247,2,8501,3,3
client15453,0.057124037,0,230,2,9160,4,3
client3050,0.057124037,0,272,1,4047,3,1
client32494,0.057124037,0,211,1,8797,3,2
client3053,0.057124037,0,277,2,9647,4,4
client39400,0.057124037,0,250,2,5096,4,4
client11322,0.057124037,0,233,2,7197,3,2
client28781,0.057124037,0,284,1,10998,2,2
client12785,0.057124037,0,275,2,5387,3,3
client31870,0.057124037,0,271,2,7035,5,4
client25717,0.057124037,0,289,2,4662,4,3
client42261,0.057124037,0,268,1,7595,5,2
client4450,0.057124037,0,251,1,3955,5,2
client2470,0.057124037,0,208,2,2597,5,5
client19024,0.057124037,0,226,1,3288,2,2
client37792,0.057124037,0,275,1,4099,1,1
client9836,0.057124037,0,266,1,3379,3,3
client23389,0.057124037,0,226,1,3366,4,4
client8042,0.057124037,0,235,1,6767,3,3
client10074,0.057124037,0,228,1,3999,1,1
client42486,0.057124037,0,228,5,3444,5,5
client2468,0.057124037,0,255,1,4078,2,2
client14474,0.057124037,0,239,2,6739,4,4
client25839,0.057124037,0,268,4,9035,5,4
client30783,0.057124037,0,225,1,9499,1,1
client41757,0.057124037,0,220,2,9564,3,3
client17713,0.057124037,0,231,1,4148,3,3
client16466,0.057124037,0,226,1,2999,1,1
client34703,0.057124037,0,240,1,5399,1,1
client41758,0.057124037,0,281,4,3607,4,3
client25726,0.057124037,0,248,1,3033,5,3
client6088,0.057124037,0,241,1,3999,1,1
client3269,0.057124037,0,231,1,6790,1,1
client21729,0.057124037,0,265,1,6499,1,1
client12391,0.057124037,0,282,3,7484,4,4
client8049,0.057124037,0,288,2,2612,4,4
client35752,0.057124037,0,285,2,3525,5,5
client25630,0.057124037,0,223,2,9838,2,2
client25594,0.057124037,0,229,2,4357,3,3
client34148,0.057124037,0,229,1,4799,1,1
client37983,0.057124037,0,264,1,3199,1,1
client17603,0.057124037,0,257,2,4298,2,2
client19665,0.057124037,0,289,1,4499,1,1
client5234,0.057124037,0,265,1,6199,1,1
client30646,0.057124037,0,255,1,3842,4,2
client10825,0.057124037,0,207,1,4499,1,1
client15595,0.057124037,0,206,1,2730,2,1
client25565,0.057124037,0,248,2,7097,3,3
client2476,0.057124037,0,221,1,5598,2,2
client1546,0.057124037,0,279,1,3999,1,1
client14999,0.057124037,0,215,1,5499,1,1
client34927,0.057124037,0,275,2,3037,3,3
client16999,0.057124037,0,268,1,8498,2,2
client29811,0.057124037,0,256,1,3013,3,2
client21816,0.057124037,0,290,1,8799,1,1
client25639,0.057124037,0,242,2,2898,2,2
client13439,0.057124037,0,233,1,2870,3,1
client14138,0.057124037,0,209,1,5499,1,1
client29765,0.057124037,0,282,1,2644,3,3
client15107,0.057124037,0,265,1,4099,1,1
client32289,0.057124037,0,269,2,7271,5,4
client21679,0.057124037,0,210,2,4242,4,4
client14921,0.057124037,0,282,1,3076,4,1
client20968,0.057124037,0,276,1,6515,5,1
client39649,0.057124037,0,242,3,4959,4,4
client8768,0.057124037,0,241,1,2999,1,1
client23153,0.057124037,0,265,1,7957,3,3
client34078,0.057124037,0,292,2,6668,2,2
client37659,0.057046663,0,176,1,1016,37,32
client36536,0.057036046,0,204,9,30193,120,32
client10242,0.057036046,0,206,7,23513,98,31
client7754,0.057036046,0,251,4,23562,115,25
client8550,0.057036046,0,261,8,29806,136,26
client10187,0.057036046,0,205,5,25453,105,13
client39463,0.057036046,0,206,5,23098,112,26
client18776,0.057036046,0,207,6,17625,140,12
client35035,0.057036046,0,277,10,22035,101,30
client41322,0.057036046,0,206,1,25077,100,12
client32970,0.057036046,0,278,8,18878,112,31
client39527,0.057036046,0,270,5,17977,125,26
client12997,0.057036046,0,231,15,22150,134,32
client42650,0.057036046,0,238,3,21570,100,10
client2784,0.057036046,0,268,4,15605,102,16
client3743,0.057036046,0,272,5,14716,108,21
client5734,0.057036046,0,217,10,20688,98,30
client36288,0.057036046,0,240,6,28756,113,26
client19124,0.057036046,0,210,7,30448,126,20
client28987,0.057036046,0,213,3,15174,121,11
client34030,0.057036046,0,278,4,21197,98,11
client14546,0.057036046,0,264,4,14070,108,23
client10900,0.05703596,0,606,1,5155,157,105
client27368,0.056920346,0,219,3,1697,161,52
client5410,0.0568537,0,175,9,23167,25,12
client34544,0.0568537,0,175,4,27522,34,9
client32224,0.0568537,0,175,4,19252,31,22
client27971,0.0568515,0,186,2,33377,53,2
client29500,0.05681913,0,162,2,31080,11,4
client28850,0.056673363,0,198,3,4754,72,55
client9137,0.056673363,0,193,3,3606,74,35
client20392,0.056673363,0,199,7,7835,84,40
client32338,0.056673363,0,199,4,10590,85,33
client34683,0.056549914,0,226,8,11675,102,8
client13600,0.056530505,0,219,1,1622,56,39
client11176,0.056530505,0,204,1,1791,68,49
client1510,0.056530505,0,247,4,2037,40,36
client6174,0.056530505,0,267,2,1656,51,49
client19234,0.056530505,0,239,4,1942,55,51
client32183,0.05647889,0,163,6,31256,83,39
client2731,0.05647889,0,150,10,32160,52,33
client16933,0.05647889,0,165,9,31804,85,55
client31263,0.05647889,0,151,7,32916,65,40
client32778,0.05647889,0,158,9,32103,79,48
client37156,0.056352876,0,192,3,2623,37,32
client34763,0.056352876,0,201,5,6627,43,19
client41362,0.056352876,0,201,4,9200,36,10
client6514,0.056352876,0,192,5,3043,37,14
client12990,0.056352876,0,198,2,7452,55,13
client9391,0.056352876,0,195,2,3008,56,18
client18090,0.056352876,0,198,5,4873,36,22
client10343,0.056352876,0,195,8,9391,41,20
client40148,0.056352876,0,201,7,10728,56,31
client2817,0.056352876,0,201,7,8853,43,24
client23246,0.056352876,0,193,2,10479,65,8
client39618,0.056352876,0,193,4,8511,58,24
client5411,0.056352876,0,198,3,10223,41,11
client15185,0.056352876,0,195,2,10345,68,24
client13697,0.056352876,0,195,5,10519,37,26
client29508,0.056352876,0,195,9,3459,42,26
client7806,0.056352876,0,196,1,7644,50,4
client31230,0.056352876,0,198,7,7498,37,13
client5368,0.056311034,0,175,3,1336,14,9
client14980,0.056311034,0,176,3,1112,7,7
client33386,0.056249443,0,175,18,24102,70,34
client15897,0.056249443,0,175,11,20710,80,34
client15831,0.056227844,0,267,4,2107,310,52
client20929,0.056188762,0,287,9,33847,113,26
client1680,0.056188762,0,287,5,33914,105,21
client3770,0.05612885,0,140,3,30951,10,7
client12379,0.056081146,0,178,1,16766,28,1
client25657,0.05604914,0,223,4,42005,42,2
client36960,0.05596323,0,202,13,27599,105,47
client88,0.05596323,0,224,14,17422,100,45
client13767,0.05596323,0,233,22,29505,114,49
client24431,0.05596323,0,260,4,28715,136,43
client34713,0.05596323,0,209,5,13885,101,39
client12734,0.05596323,0,232,14,24520,109,52
client13703,0.05596323,0,250,11,27815,123,51
client41429,0.05596323,0,209,6,14762,112,35
client29689,0.05596323,0,240,15,19613,104,33
client12974,0.05596323,0,278,17,25300,107,54
client20079,0.05596323,0,268,11,22945,104,37
client9444,0.05596323,0,223,19,13421,124,55
client20342,0.05596323,0,232,19,26578,111,48
client9105,0.05596323,0,265,8,24173,109,39
client41275,0.05596323,0,277,13,21982,129,43
client29612,0.05596323,0,253,8,16553,103,38
client24506,0.05596323,0,238,10,14577,110,36
client19295,0.05596323,0,269,5,24839,113,34
client16936,0.05596323,0,262,11,23930,117,53
client8551,0.05596323,0,271,5,30095,115,40
client22024,0.05596323,0,230,4,18343,99,54
client12370,0.05596323,0,227,5,23937,122,51
client34529,0.05596323,0,223,19,25829,103,46
client21940,0.05596323,0,270,27,17563,131,45
client1550,0.055912565,0,270,1,1120,73,64
client30710,0.055889387,0,279,7,18705,100,31
client29792,0.055889387,0,291,2,18371,120,21
client27557,0.055889387,0,290,7,12470,128,12
client22046,0.055889387,0,286,9,20866,102,23
client30917,0.055889387,0,280,12,28325,131,7
client36307,0.055889387,0,283,2,29081,101,16
client34605,0.055886734,0,194,7,5757,28,10
client31660,0.055886734,0,198,5,6323,23,16
client39779,0.055886734,0,195,7,4464,35,21
client24610,0.055886734,0,198,4,5258,30,7
client21259,0.055886734,0,198,6,6308,35,22
client38515,0.055886734,0,195,7,6075,35,25
client4369,0.055886734,0,198,4,6328,31,13
client7759,0.055886734,0,194,5,7979,25,11
client3963,0.055886734,0,199,2,5064,34,10
client8152,0.055886734,0,200,3,8788,26,22
client34840,0.055886734,0,199,8,2727,23,13
client10386,0.055886734,0,199,6,4472,35,11
client27641,0.055886734,0,197,1,5430,25,4
client19973,0.055886734,0,193,2,9012,30,19
client16589,0.055886734,0,194,3,3060,28,15
client34749,0.055886734,0,193,2,2728,34,5
client29760,0.055886734,0,192,3,5322,34,7
client10320,0.055886734,0,198,1,3102,24,19
client30430,0.055886734,0,198,3,6591,23,16
client13151,0.055886734,0,193,4,3665,35,25
client26615,0.055886734,0,198,7,7271,34,18
client13719,0.055886734,0,193,1,4491,23,16
client4260,0.055886734,0,199,6,4934,35,16
client11563,0.055886734,0,193,2,6474,29,10
client28990,0.055886734,0,199,2,2652,34,23
client1909,0.055886734,0,199,2,3004,24,3
client36261,0.05576811,0,200,4,3893,62,48
client32795,0.05576811,0,194,6,7564,53,36
client15188,0.05576811,0,192,7,5025,60,43
client41011,0.05576811,0,195,4,3615,66,47
client33300,0.05576811,0,195,4,6782,39,34
client40562,0.05576811,0,198,7,4892,49,34
client34371,0.05576811,0,192,5,5664,46,43
client14649,0.05576811,0,196,2,2626,68,41
client1683,0.05576811,0,198,4,4861,64,41
client1477,0.05576811,0,200,6,7247,55,41
client29887,0.055657875,0,206,1,1549,36,35
client12941,0.055657875,0,221,1,1559,51,44
client38179,0.055625662,0,193,2,4197,9,6
client42433,0.055625662,0,192,2,4333,19,15
client29483,0.055625662,0,194,1,8526,7,5
client37656,0.055625662,0,198,1,4262,9,6
client27841,0.055625662,0,199,1,7218,12,6
client33531,0.055625662,0,198,3,7440,12,8
client15026,0.055625662,0,196,4,4251,18,10
client12865,0.055625662,0,193,2,4163,18,18
client39508,0.055625662,0,197,2,3222,11,6
client20829,0.055625662,0,199,5,2571,19,10
client20937,0.055625662,0,194,2,7006,12,9
client28267,0.055625662,0,192,1,4203,13,10
client18486,0.055625662,0,199,2,2793,8,4
client8791,0.055625662,0,197,3,4093,11,9
client33288,0.055625662,0,197,4,3491,22,14
client27079,0.055625662,0,195,5,6275,12,8
client36101,0.055625662,0,198,1,4991,16,12
client39957,0.055625662,0,200,2,7967,7,4
client16612,0.055625662,0,196,3,5321,9,5
client1665,0.055625662,0,198,3,10082,16,9
client39586,0.055625662,0,192,2,9052,22,9
client3983,0.055625662,0,197,1,5997,21,4
client28728,0.055625662,0,193,3,4154,9,7
client16032,0.055625662,0,199,2,6380,10,2
client35837,0.055625662,0,193,4,9487,16,10
client14024,0.055625662,0,193,1,5109,11,4
client1941,0.055625662,0,200,3,2840,15,11
client18584,0.055625662,0,197,1,7714,15,7
client36119,0.055625662,0,193,1,7290,6,6
client38718,0.055625662,0,197,4,4602,20,13
client6056,0.055625662,0,200,5,9851,9,6
client6392,0.055625662,0,196,7,10509,19,14
client17646,0.055625662,0,192,2,7795,7,7
client12751,0.055625662,0,198,2,5765,22,9
client13407,0.055625662,0,198,2,9457,12,9
client9677,0.055625662,0,197,1,2727,6,4
client24171,0.055625662,0,195,2,5463,17,3
client2095,0.055625662,0,198,2,4201,13,6
client34867,0.055625662,0,198,3,6482,9,8
client34070,0.055625662,0,198,3,7822,18,8
client20176,0.055625662,0,198,4,2973,6,6
client11020,0.055625662,0,195,5,3805,7,5
client26036,0.055625662,0,199,2,3723,14,8
client33576,0.055625662,0,201,3,10964,18,12
client18790,0.055625662,0,197,3,8591,11,8
client12084,0.055625662,0,201,4,10475,12,9
client21923,0.055625662,0,192,3,7208,13,6
client2103,0.055625662,0,199,3,3468,12,1
client23069,0.055625662,0,197,4,3297,6,5
client38475,0.055625662,0,198,2,5549,10,4
client41141,0.055625662,0,193,4,3570,13,13
client40199,0.055625662,0,197,3,4348,16,5
client36300,0.055625662,0,196,4,4848,20,11
client27382,0.055625662,0,196,4,3152,22,16
client4182,0.055625662,0,201,2,3032,6,3
client37864,0.055625662,0,198,1,4301,19,4
client33904,0.055625662,0,193,6,4243,18,8
client12227,0.055625662,0,194,3,3503,8,7
client419,0.055625662,0,192,2,2946,11,7
client18313,0.055625662,0,200,1,8568,22,5
client8526,0.055625662,0,198,3,10813,13,8
client30868,0.055625662,0,199,3,10479,12,8
client32461,0.055625662,0,198,8,4996,19,12
client14125,0.055625662,0,201,2,4201,16,13
client4912,0.055625662,0,197,2,8428,18,7
client7889,0.055625662,0,193,6,5397,19,16
client9270,0.055625662,0,197,3,2611,14,10
client31328,0.055625662,0,194,4,3169,19,7
client8336,0.055625662,0,198,1,5937,7,6
client16386,0.055625662,0,192,3,6054,13,7
client32347,0.055625662,0,195,1,4644,6,2
client38700,0.055625662,0,194,3,10052,8,4
client31505,0.055625662,0,194,4,6593,12,10
client15611,0.055625662,0,199,3,8995,6,5
client42355,0.055625662,0,196,5,3054,20,10
client18656,0.055625662,0,198,2,5855,7,7
client27489,0.055625662,0,192,2,10815,7,4
client41154,0.055625662,0,193,1,6294,6,3
client12094,0.055625662,0,198,2,5415,21,11
client17791,0.055625662,0,194,4,7319,12,10
client34453,0.055625662,0,197,3,7050,20,6
client7761,0.055625662,0,195,2,8893,7,3
client20159,0.055625662,0,195,3,4027,20,6
client28584,0.05554546,0,205,2,1666,4,4
client35370,0.05554546,0,266,1,1877,3,3
client9332,0.05554546,0,218,1,2289,3,2
client21335,0.05554546,0,215,1,1927,3,3
client6178,0.05554546,0,228,1,1599,1,1
client28076,0.05554546,0,295,2,2079,2,2
client5086,0.05554546,0,275,1,1920,5,3
client8125,0.05554546,0,227,1,1699,1,1
client31375,0.05554546,0,239,1,1998,2,1
client28602,0.05554546,0,232,1,2469,2,2
client19787,0.05554546,0,239,2,2498,2,2
client18284,0.05554546,0,288,2,1782,2,2
client24092,0.05554546,0,277,1,2490,1,1
client15120,0.05554546,0,248,1,1658,2,1
client26867,0.05554546,0,202,1,2396,4,1
client11557,0.05554546,0,294,1,1802,4,4
client10009,0.05554546,0,231,1,1799,1,1
client6858,0.05554546,0,221,3,1653,5,5
client37795,0.05554546,0,216,1,2428,2,2
client1964,0.05554546,0,254,1,2137,3,2
client11831,0.05554546,0,266,1,1835,1,1
client28348,0.05554546,0,234,1,1665,3,1
client32135,0.05554546,0,254,1,2499,1,1
client1348,0.05554546,0,209,1,2213,3,3
client33317,0.05554546,0,248,1,1598,2,2
client9617,0.05554546,0,285,2,2068,4,3
client34325,0.05554546,0,205,1,2455,5,3
client21081,0.05554546,0,219,1,1999,1,1
client3097,0.05554546,0,269,1,2277,3,1
client41148,0.05554546,0,289,1,2216,3,3
client16995,0.05554546,0,238,2,2365,5,4
client3150,0.05554546,0,223,1,2499,1,1
client40487,0.05554546,0,289,1,1940,5,4
client21227,0.05554546,0,234,2,2149,5,3
client24093,0.05554546,0,278,1,1648,1,1
client20875,0.05554546,0,286,1,2276,4,2
client1199,0.05554546,0,281,1,2298,2,2
client28099,0.05554546,0,248,1,1717,5,3
client7457,0.05554546,0,221,3,2435,5,4
client15285,0.05554546,0,205,1,1999,1,1
client24256,0.05554546,0,218,1,1999,1,1
client9330,0.05554546,0,274,2,2144,3,3
client4079,0.05554546,0,251,2,1796,3,3
client42440,0.05554546,0,247,1,2100,1,1
client38504,0.05554546,0,275,2,2347,3,3
client19708,0.05554546,0,271,2,2378,2,2
client32102,0.05554546,0,212,1,2246,4,3
client20414,0.05554546,0,266,1,1965,1,1
client13042,0.05554546,0,272,1,1997,3,2
client24860,0.05554546,0,262,1,1999,1,1
client14091,0.05554546,0,231,1,2478,1,1
client27869,0.05554546,0,226,1,2139,2,2
client36585,0.05554546,0,227,2,2296,5,3
client35025,0.05554546,0,212,1,2009,5,3
client20200,0.05554546,0,241,1,1999,1,1
client12063,0.05554546,0,252,1,2499,1,1
client8290,0.05554546,0,242,1,1999,1,1
client38923,0.05554546,0,236,2,1772,4,3
client18443,0.05554546,0,218,3,2227,3,3
client38798,0.05554546,0,281,2,1701,5,5
client3829,0.05554546,0,279,1,1598,2,1
client20215,0.05554546,0,267,2,1826,5,4
client12393,0.05554546,0,262,1,1825,5,5
client21744,0.05554546,0,284,1,2499,1,1
client25815,0.05554546,0,216,1,1759,3,3
client7740,0.05554546,0,270,1,1675,3,2
client14631,0.05554546,0,270,1,2039,4,4
client14927,0.05554546,0,233,1,2499,1,1
client36892,0.05554546,0,225,1,2157,3,2
client23233,0.05554546,0,242,1,2499,1,1
client39630,0.05554546,0,206,3,1951,3,3
client1800,0.05554546,0,271,1,1712,4,2
client35495,0.05554546,0,222,4,2537,5,4
client29948,0.05554546,0,220,2,2019,3,3
client36935,0.05554546,0,225,1,2158,3,3
client7772,0.05554546,0,206,1,2060,5,5
client39452,0.05554546,0,260,1,1715,5,4
client27452,0.05554546,0,205,1,1797,3,1
client17938,0.05554546,0,239,1,2229,4,4
client7207,0.05554546,0,272,1,1599,1,1
client32661,0.05554546,0,292,1,1618,2,2
client38949,0.05554546,0,281,2,2133,2,2
client41523,0.05554546,0,274,1,2538,2,2
client20588,0.05554546,0,217,3,1967,3,3
client39492,0.05554546,0,221,1,2465,5,3
client26227,0.05554546,0,241,1,2538,2,2
