client,last_visit,visits,unique_visits,amount,quantity,items,weekends,Recency,Frequency,Monetary,avg_check,avg_items,last_visit_amount
client13499,2019-09-30,13,5,1818,16,13,11,1,5,1818,363.6,3.2,69
client135,2019-09-29,30,10,25239,55,27,13,2,10,25239,2523.9,5.5,116
client1350,2019-09-07,39,16,12879,45,38,20,24,16,12879,804.9375,2.8125,149
client13500,2018-02-22,16,5,3576,35,16,0,586,5,3576,715.2,7.0,507
client13501,2019-09-07,461,23,22574,595,329,33,24,23,22574,981.4782608695652,25.869565217391305,99
client13502,2019-03-20,16,5,24562,57,16,11,195,5,24562,4912.4,11.4,58
client13503,2018-08-07,6,2,4745,13,6,0,420,2,4745,2372.5,6.5,1189
client13504,2019-05-17,35,11,9025,58,34,14,137,11,9025,820.4545454545455,5.2727272727272725,1199
client13505,2019-08-18,37,8,18249,61,29,7,44,8,18249,2281.125,7.625,42
client13506,2018-12-19,6,2,11276,17,6,0,286,2,11276,5638.0,8.5,4115
client13507,2019-09-30,31,10,37008,72,31,3,1,10,37008,3700.8,7.2,9165
client13508,2019-07-12,68,10,29541,149,65,0,81,10,29541,2954.1,14.9,129
client13509,2019-06-29,8,2,27504,11,8,8,94,2,27504,13752.0,5.5,1407
client1351,2019-06-30,5,1,9529,7,5,5,93,1,9529,9529.0,7.0,327
client13510,2019-03-31,8,4,12455,62,8,3,184,4,12455,3113.75,15.5,207
client13511,2019-07-11,37,4,109232,128,37,9,82,4,109232,27308.0,32.0,1898
client13512,2019-08-10,4,2,7481,5,4,2,52,2,7481,3740.5,2.5,158
client13513,2018-09-10,8,2,4531,9,8,7,386,2,4531,2265.5,4.5,69
client13515,2019-08-05,65,12,10678,90,62,24,57,12,10678,889.8333333333334,7.5,299
client13516,2019-04-29,57,5,40127,128,56,28,155,5,40127,8025.4,25.6,34
client13517,2019-08-24,65,12,23733,113,59,22,38,12,23733,1977.75,9.416666666666666,158
client13518,2019-07-06,3,2,2160,13,3,1,87,2,2160,1080.0,6.5,690
client13519,2019-08-20,15,5,1455,24,14,0,42,5,1455,291.0,4.8,30
client1352,2019-09-15,82,26,25189,156,74,42,16,26,25189,968.8076923076923,6.0,491
client13521,2019-09-21,53,12,13341,104,48,11,10,12,13341,1111.75,8.666666666666666,49
client13522,2019-06-29,12,9,11253,18,10,5,94,9,11253,1250.3333333333333,2.0,2311
client13523,2018-09-13,2,1,1908,12,2,0,383,1,1908,1908.0,12.0,1314
client13524,2019-08-19,6,4,4524,6,6,3,43,4,4524,1131.0,1.5,239
client13525,2019-09-20,17,9,4466,22,17,4,11,9,4466,496.22222222222223,2.4444444444444446,99
client13526,2019-05-01,70,20,42737,176,63,27,153,20,42737,2136.85,8.8,89
client13527,2019-04-30,1,1,659,1,1,0,154,1,659,659.0,1.0,659
client13528,2019-09-13,141,40,147541,361,102,37,18,40,147541,3688.525,9.025,299
client13529,2019-06-06,9,2,12316,10,9,0,117,2,12316,6158.0,5.0,69
client1353,2019-04-24,3,1,159,4,3,0,160,1,159,159.0,4.0,42
client13530,2018-08-23,11,5,6494,15,10,0,404,5,6494,1298.8,3.0,87
client13531,2019-04-16,25,4,4722,51,25,0,168,4,4722,1180.5,12.75,195
client13532,2019-08-22,80,11,24475,117,77,23,40,11,24475,2225.0,10.636363636363637,79
client13533,2018-10-22,10,3,7438,33,9,3,344,3,7438,2479.3333333333335,11.0,38
client13534,2019-07-24,55,11,25761,117,50,23,69,11,25761,2341.909090909091,10.636363636363637,95
client13535,2019-09-20,32,13,71761,84,29,7,11,13,71761,5520.076923076923,6.461538461538462,238
client13536,2019-06-10,13,6,6454,16,12,0,113,6,6454,1075.6666666666667,2.6666666666666665,798
client13537,2018-12-04,12,4,65417,107,12,5,301,4,65417,16354.25,26.75,30
client13538,2019-08-22,50,14,7083,80,40,22,40,14,7083,505.92857142857144,5.714285714285714,79
client13539,2019-06-11,6,1,653,8,6,0,112,1,653,653.0,8.0,29
client1354,2018-05-17,12,5,6582,19,11,4,502,5,6582,1316.4,3.8,165
client13540,2019-07-08,8,3,3589,17,8,0,85,3,3589,1196.3333333333333,5.666666666666667,298
client13541,2018-12-14,28,6,19792,50,28,8,291,6,19792,3298.6666666666665,8.333333333333334,155
client13542,2019-09-01,71,3,4787,94,71,62,30,3,4787,1595.6666666666667,31.333333333333332,165
client13543,2019-08-26,6,3,12645,6,6,0,36,3,12645,4215.0,2.0,129
client13544,2019-09-16,52,17,15455,91,46,14,15,17,15455,909.1176470588235,5.352941176470588,599
client13545,2019-04-17,4,1,1548,21,4,0,167,1,1548,1548.0,21.0,990
client13546,2019-08-11,7,2,7562,14,7,6,51,2,7562,3781.0,7.0,86
client13547,2019-04-09,1,1,65,1,1,0,175,1,65,65.0,1.0,65
client13548,2017-12-16,6,1,9610,6,6,6,654,1,9610,9610.0,6.0,13
client13549,2019-09-25,24,6,10490,126,22,11,6,6,10490,1748.3333333333333,21.0,578
client1355,2018-08-22,5,1,3981,9,5,0,405,1,3981,3981.0,9.0,309
client13550,2018-05-01,29,1,12731,40,29,0,518,1,12731,12731.0,40.0,349
client13551,2019-08-13,10,5,3865,21,7,2,49,5,3865,773.0,4.2,12
client13552,2019-08-15,10,3,3708,29,10,4,47,3,3708,1236.0,9.666666666666666,18
client13553,2018-12-20,4,4,1820,11,4,0,285,4,1820,455.0,2.75,160
client13554,2019-09-24,7,2,4601,9,6,0,7,2,4601,2300.5,4.5,420
client13555,2018-01-31,3,1,2157,3,3,0,608,1,2157,2157.0,3.0,419
client13556,2019-08-28,57,12,5593,162,57,21,34,12,5593,466.0833333333333,13.5,38
client13557,2019-09-28,173,34,83870,266,166,52,3,34,83870,2466.764705882353,7.823529411764706,108
client13558,2019-08-05,18,7,4203,21,18,6,57,7,4203,600.4285714285714,3.0,78
client13559,2018-06-14,17,2,9192,29,17,0,474,2,9192,4596.0,14.5,258
client1356,2017-11-13,8,1,188,8,8,0,687,1,188,188.0,8.0,15
client13560,2018-11-05,6,2,2017,9,6,0,330,2,2017,1008.5,4.5,99
client13561,2018-08-18,33,8,29460,82,33,6,409,8,29460,3682.5,10.25,49
client13562,2019-02-14,35,14,25218,90,26,4,229,14,25218,1801.2857142857142,6.428571428571429,199
client13563,2019-07-04,3,1,2856,4,3,0,89,1,2856,2856.0,4.0,1199
client13564,2019-08-26,4,1,2284,6,4,0,36,1,2284,2284.0,6.0,297
client13565,2019-06-01,12,2,9471,23,12,12,122,2,9471,4735.5,11.5,3799
client13566,2018-08-29,1,1,3399,1,1,0,398,1,3399,3399.0,1.0,3399
client13567,2017-11-02,1,1,2999,1,1,0,698,1,2999,2999.0,1.0,2999
client13568,2019-08-17,59,13,21413,118,54,23,45,13,21413,1647.1538461538462,9.076923076923077,59
client13569,2019-01-19,2,2,978,2,2,1,255,2,978,489.0,1.0,79
client1357,2019-09-13,83,20,18137,112,73,26,18,20,18137,906.85,5.6,320
client13570,2019-04-23,65,14,27505,92,64,4,161,14,27505,1964.642857142857,6.571428571428571,237
client13571,2018-11-05,8,4,1984,12,8,4,330,4,1984,496.0,3.0,139
client13572,2019-04-01,4,1,260,4,4,0,183,1,260,260.0,4.0,26
client13573,2019-09-29,3,1,217,3,3,3,2,1,217,217.0,3.0,79
client13574,2019-09-21,17,3,2410,27,17,16,10,3,2410,803.3333333333334,9.0,110
client13575,2019-06-25,5,2,2505,5,5,2,98,2,2505,1252.5,2.5,499
client13576,2019-05-13,7,3,20250,75,7,1,141,3,20250,6750.0,25.0,2156
client13577,2019-04-19,12,4,6120,13,11,8,165,4,6120,1530.0,3.25,499
client13578,2018-07-23,8,2,1307,12,8,7,435,2,1307,653.5,6.0,198
client13579,2019-03-04,22,6,6744,35,19,8,211,6,6744,1124.0,5.833333333333333,33
client1358,2019-07-29,13,3,4730,18,12,9,64,3,4730,1576.6666666666667,6.0,75
client13580,2018-08-10,6,1,6331,18,6,0,417,1,6331,6331.0,18.0,68
client13581,2019-05-08,5,3,5098,5,5,0,146,3,5098,1699.3333333333333,1.6666666666666667,22
client13582,2019-08-16,36,6,24328,101,34,2,46,6,24328,4054.6666666666665,16.833333333333332,266
client13583,2019-01-27,3,2,8501,3,3,2,247,2,8501,4250.5,1.5,1
client13584,2019-02-03,46,8,35272,220,39,3,240,8,35272,4409.0,27.5,26
client13585,2019-09-13,74,31,12073,233,49,16,18,31,12073,389.4516129032258,7.516129032258065,76
client13586,2018-06-21,112,22,60950,161,106,46,467,22,60950,2770.4545454545455,7.318181818181818,399
client13587,2019-04-15,22,2,2525,41,22,10,169,2,2525,1262.5,20.5,20
client13588,2019-07-06,19,3,9057,26,19,10,87,3,9057,3019.0,8.666666666666666,1300
client13589,2018-07-27,1,1,2499,1,1,0,431,1,2499,2499.0,1.0,2499
client1359,2019-01-03,33,15,8542,65,24,14,271,15,8542,569.4666666666667,4.333333333333333,125
client13590,2019-04-28,2,1,5088,2,2,2,156,1,5088,5088.0,2.0,4999
client13591,2019-01-27,13,2,49427,84,13,8,247,2,49427,24713.5,42.0,20220
client13592,2018-07-19,3,2,3084,6,3,0,439,2,3084,1542.0,3.0,399
client13593,2019-06-20,7,3,12055,7,7,3,103,3,12055,4018.3333333333335,2.3333333333333335,439
client13594,2019-07-26,42,12,19129,92,39,3,67,12,19129,1594.0833333333333,7.666666666666667,1858
client13595,2019-08-22,32,9,8663,58,24,10,40,9,8663,962.5555555555555,6.444444444444445,632
client13596,2017-10-23,3,3,1144,4,3,0,708,3,1144,381.3333333333333,1.3333333333333333,199
client13597,2018-10-26,1,1,5999,1,1,0,340,1,5999,5999.0,1.0,5999
client13598,2019-05-21,21,4,3599,23,21,2,133,4,3599,899.75,5.75,99
client13599,2019-07-15,1,1,1599,1,1,0,78,1,1599,1599.0,1.0,1599
client136,2019-07-13,4,2,3065,10,4,4,80,2,3065,1532.5,5.0,240
client1360,2019-06-23,30,8,5699,40,29,19,100,8,5699,712.375,5.0,1097
client13600,2019-02-24,39,1,1622,56,39,39,219,1,1622,1622.0,56.0,16
client13601,2017-09-24,1,1,2996,4,1,1,737,1,2996,2996.0,4.0,2996
client13602,2018-03-30,1,1,1199,1,1,0,550,1,1199,1199.0,1.0,1199
client13603,2019-02-14,22,7,3516,38,17,12,229,7,3516,502.2857142857143,5.428571428571429,100
client13604,2019-04-11,69,10,10455,75,59,0,173,10,10455,1045.5,7.5,139
client13605,2019-09-16,12,5,16763,39,12,3,15,5,16763,3352.6,7.8,239
client13606,2019-05-30,1,1,7999,1,1,0,124,1,7999,7999.0,1.0,7999
client13607,2018-01-16,5,1,11362,18,5,0,623,1,11362,11362.0,18.0,1245
client13608,2019-07-08,25,5,22885,48,19,14,85,5,22885,4577.0,9.6,35
client13609,2018-10-24,5,1,1764,6,5,0,342,1,1764,1764.0,6.0,329
client1361,2018-10-24,1,1,1599,1,1,0,342,1,1599,1599.0,1.0,1599
client13610,2019-09-06,91,28,74724,202,79,24,25,28,74724,2668.714285714286,7.214285714285714,388
client13611,2018-11-13,2,1,6475,5,2,0,322,1,6475,6475.0,5.0,6076
client13612,2018-02-14,11,2,5211,25,11,6,594,2,5211,2605.5,12.5,79
client13613,2019-03-13,43,13,10266,124,35,13,202,13,10266,789.6923076923077,9.538461538461538,490
client13614,2018-12-16,9,2,8085,10,9,4,289,2,8085,4042.5,5.0,999
client13615,2019-09-27,59,21,42533,168,51,12,4,21,42533,2025.3809523809523,8.0,425
client13616,2018-09-12,1,1,2397,3,1,0,384,1,2397,2397.0,3.0,2397
client13617,2019-08-12,9,3,2778,40,9,4,50,3,2778,926.0,13.333333333333334,11
client13618,2018-12-04,5,1,1205,5,5,0,301,1,1205,1205.0,5.0,69
client1362,2019-09-21,10,3,6153,14,10,1,10,3,6153,2051.0,4.666666666666667,329
client13620,2018-12-20,3,1,2862,8,3,0,285,1,2862,2862.0,8.0,436
client13622,2019-05-08,1,1,79,1,1,0,146,1,79,79.0,1.0,79
client13623,2018-09-26,1,1,20,2,1,0,370,1,20,20.0,2.0,20
client13624,2019-06-23,64,5,18418,141,61,33,100,5,18418,3683.6,28.2,660
client13625,2019-09-04,8,1,2713,17,8,0,27,1,2713,2713.0,17.0,357
client13626,2018-05-08,3,1,211,4,3,0,511,1,211,211.0,4.0,58
client13627,2018-11-19,24,8,4174,27,24,1,316,8,4174,521.75,3.375,239
client13628,2019-05-21,1,1,1499,1,1,0,133,1,1499,1499.0,1.0,1499
client13629,2019-08-11,48,3,1495,85,48,47,51,3,1495,498.3333333333333,28.333333333333332,135
client1363,2019-09-08,13,6,11704,16,13,11,23,6,11704,1950.6666666666667,2.6666666666666665,149
client13630,2017-10-27,14,2,2261,23,14,0,704,2,2261,1130.5,11.5,37
client13631,2019-09-11,68,22,21654,104,63,24,20,22,21654,984.2727272727273,4.7272727272727275,199
client13632,2019-09-07,17,7,31649,60,17,7,24,7,31649,4521.285714285715,8.571428571428571,456
client13633,2018-07-31,3,1,607,3,3,0,427,1,607,607.0,3.0,209
client13634,2019-08-11,88,30,39708,182,83,39,51,30,39708,1323.6,6.066666666666666,1499
client13635,2018-10-03,19,5,19552,62,6,3,363,5,19552,3910.4,12.4,99
client13636,2019-09-12,63,20,27728,97,55,29,19,20,27728,1386.4,4.85,549
client13637,2018-09-09,13,3,24015,14,13,2,387,3,24015,8005.0,4.666666666666667,499
client13638,2017-11-01,2,1,1698,2,2,0,699,1,1698,1698.0,2.0,199
client13639,2019-09-13,19,4,19006,60,15,4,18,4,19006,4751.5,15.0,57
client1364,2019-05-10,30,8,6953,59,27,9,144,8,6953,869.125,7.375,19
client13640,2018-04-10,4,2,5514,4,4,3,539,2,5514,2757.0,2.0,1499
client13641,2019-07-24,31,5,7307,41,31,16,69,5,7307,1461.4,8.2,199
client13642,2019-09-29,8,2,4687,10,8,4,2,2,4687,2343.5,5.0,38
client13644,2019-09-25,12,3,4005,25,12,4,6,3,4005,1335.0,8.333333333333334,320
client13645,2019-08-23,28,7,15864,50,27,7,39,7,15864,2266.285714285714,7.142857142857143,17
client13646,2019-09-01,2,2,8448,2,2,1,30,2,8448,4224.0,1.0,449
client13647,2018-08-13,1,1,1099,1,1,0,414,1,1099,1099.0,1.0,1099
client13648,2019-04-14,15,4,27431,20,15,8,170,4,27431,6857.75,5.0,14
client13649,2018-03-21,6,3,87586,6,5,0,559,3,87586,29195.333333333332,2.0,180
client1365,2018-08-11,2,1,6598,2,2,2,416,1,6598,6598.0,2.0,599
client13650,2019-05-25,73,5,35862,196,69,7,129,5,35862,7172.4,39.2,1264
client13651,2019-02-07,2,1,4992,8,2,0,236,1,4992,4992.0,8.0,2994
client13652,2019-08-05,23,10,61985,51,23,5,57,10,61985,6198.5,5.1,119
client13653,2019-05-18,1,1,2499,1,1,1,136,1,2499,2499.0,1.0,2499
client13654,2019-08-29,46,10,24881,86,45,8,33,10,24881,2488.1,8.6,79
client13655,2019-09-28,36,10,24218,63,35,14,3,10,24218,2421.8,6.3,156
client13656,2018-12-28,4,1,8278,12,4,0,277,1,8278,8278.0,12.0,159
client13657,2019-09-01,90,21,48642,202,77,50,30,21,48642,2316.285714285714,9.619047619047619,465
client13658,2019-04-18,6,3,2838,8,6,0,166,3,2838,946.0,2.6666666666666665,599
client13659,2019-09-29,67,29,20220,107,63,17,2,29,20220,697.2413793103449,3.689655172413793,229
client1366,2019-09-30,22,9,90188,180,21,10,1,9,90188,10020.888888888889,20.0,834
client13660,2019-07-10,2,2,194,2,2,1,83,2,194,97.0,1.0,139
client13661,2019-05-02,2,1,1468,2,2,0,152,1,1468,1468.0,2.0,1267
client13662,2019-09-22,25,8,17396,58,25,4,9,8,17396,2174.5,7.25,698
client13663,2019-09-16,4,2,1346,4,4,0,15,2,1346,673.0,2.0,289
client13664,2018-08-20,6,3,11085,24,6,5,407,3,11085,3695.0,8.0,987
client13665,2019-07-10,8,2,4980,24,8,7,83,2,4980,2490.0,12.0,550
client13666,2019-08-29,22,6,8334,46,21,3,33,6,8334,1389.0,7.666666666666667,33
client13667,2019-09-26,121,10,16088,148,111,58,5,10,16088,1608.8,14.8,193
client13668,2018-01-03,4,1,615,4,4,0,636,1,615,615.0,4.0,39
client13669,2019-06-06,20,5,27784,51,20,10,117,5,27784,5556.8,10.2,22
client1367,2019-07-25,15,5,8383,26,14,11,68,5,8383,1676.6,5.2,499
client13670,2019-07-15,21,7,3796,32,20,11,78,7,3796,542.2857142857143,4.571428571428571,25
client13671,2017-11-05,1,1,80,1,1,1,695,1,80,80.0,1.0,80
client13672,2019-09-22,68,38,149157,429,46,19,9,38,149157,3925.184210526316,11.289473684210526,520
client13673,2019-09-17,188,30,134359,434,170,65,14,30,134359,4478.633333333333,14.466666666666667,299
client13674,2019-04-15,92,5,8953,130,89,0,169,5,8953,1790.6,26.0,10
client13675,2019-07-19,2,1,5095,5,2,0,74,1,5095,5095.0,5.0,1499
client13676,2018-11-23,3,2,6986,4,3,0,312,2,6986,3493.0,2.0,2499
client13677,2019-09-14,81,20,16929,118,71,41,17,20,16929,846.45,5.9,105
client13678,2019-01-11,11,2,5877,15,10,4,263,2,5877,2938.5,7.5,69
client13679,2018-11-01,3,2,2661,9,3,2,334,2,2661,1330.5,4.5,1467
client1368,2019-08-13,1,1,2499,1,1,0,49,1,2499,2499.0,1.0,2499
client13680,2018-12-31,8,4,2592,17,8,1,274,4,2592,648.0,4.25,113
client13681,2019-07-11,4,1,1221,9,4,0,82,1,1221,1221.0,9.0,98
client13682,2018-12-20,5,1,252,5,5,0,285,1,252,252.0,5.0,39
client13683,2018-11-24,6,3,14958,26,6,3,311,3,14958,4986.0,8.666666666666666,606
client13684,2019-09-01,50,12,19435,83,47,21,30,12,19435,1619.5833333333333,6.916666666666667,79
client13685,2018-09-09,14,1,2089,23,14,14,387,1,2089,2089.0,23.0,15
client13686,2019-07-15,36,6,3177,48,35,4,78,6,3177,529.5,8.0,918
client13687,2018-04-15,9,3,3087,15,8,6,534,3,3087,1029.0,5.0,279
client13688,2019-02-24,9,3,1521,10,9,9,219,3,1521,507.0,3.3333333333333335,189
client13689,2019-08-20,53,19,32129,194,44,2,42,19,32129,1691.0,10.210526315789474,1990
client1369,2019-05-12,2,1,6883,7,2,2,142,1,6883,6883.0,7.0,6594
client13690,2018-09-07,23,1,1495,34,23,0,389,1,1495,1495.0,34.0,12
client13691,2019-08-11,1,1,8899,1,1,1,51,1,8899,8899.0,1.0,8899
client13693,2018-10-18,8,1,2054,10,8,0,348,1,2054,2054.0,10.0,35
client13694,2018-09-30,12,4,5116,41,12,6,366,4,5116,1279.0,10.25,148
client13695,2019-03-08,11,2,4483,23,11,0,207,2,4483,2241.5,11.5,72
client13696,2019-08-07,41,4,29797,104,41,14,55,4,29797,7449.25,26.0,249
client13697,2019-03-20,26,5,10519,37,26,1,195,5,10519,2103.8,7.4,36
client13698,2019-07-26,28,11,7027,52,21,3,67,11,7027,638.8181818181819,4.7272727272727275,129
client13699,2018-08-15,4,3,12188,13,4,1,412,3,12188,4062.6666666666665,4.333333333333333,554
client137,2019-07-22,67,10,18633,88,65,29,71,10,18633,1863.3,8.8,66
client1370,2018-10-19,26,1,1173,27,26,0,347,1,1173,1173.0,27.0,19
client13700,2019-06-16,10,2,11959,17,10,7,107,2,11959,5979.5,8.5,8600
client13701,2019-08-26,38,11,28465,103,35,31,36,11,28465,2587.7272727272725,9.363636363636363,238
client13702,2019-09-29,20,7,6878,21,19,5,2,7,6878,982.5714285714286,3.0,29
client13703,2019-01-24,52,11,27815,123,51,23,250,11,27815,2528.6363636363635,11.181818181818182,144
client13704,2019-05-23,55,9,19787,76,53,28,131,9,19787,2198.5555555555557,8.444444444444445,14
client13705,2019-08-19,16,5,2763,39,16,10,43,5,2763,552.6,7.8,149
client13706,2019-08-06,11,5,7168,11,9,2,56,5,7168,1433.6,2.2,559
client13707,2018-12-04,22,11,36389,34,22,8,301,11,36389,3308.090909090909,3.090909090909091,147
client13708,2019-04-24,18,3,1054,30,17,12,160,3,1054,351.3333333333333,10.0,58
client13709,2018-12-22,8,1,2524,12,8,8,283,1,2524,2524.0,12.0,89
client1371,2019-06-11,30,9,26219,115,29,5,112,9,26219,2913.222222222222,12.777777777777779,758
client13710,2018-12-24,6,5,17175,7,6,5,281,5,17175,3435.0,1.4,4380
client13711,2018-01-09,14,2,12591,15,14,11,630,2,12591,6295.5,7.5,57
client13712,2019-09-13,219,59,19953,275,168,84,18,59,19953,338.1864406779661,4.661016949152542,55
client13713,2018-08-18,3,1,2460,5,3,3,409,1,2460,2460.0,5.0,45
client13714,2019-08-25,4,2,752,5,4,1,37,2,752,376.0,2.5,22
client13715,2019-06-17,5,2,1702,9,5,0,106,2,1702,851.0,4.5,29
client13716,2019-05-18,1,1,2999,1,1,1,136,1,2999,2999.0,1.0,2999
client13717,2018-12-23,10,3,2255,12,10,6,282,3,2255,751.6666666666666,4.0,95
client13718,2019-06-09,9,2,12991,13,9,9,114,2,12991,6495.5,6.5,69
client13719,2019-03-22,16,1,4491,23,16,0,193,1,4491,4491.0,23.0,1499
client1372,2019-09-22,2,1,2987,5,2,2,9,1,2987,2987.0,5.0,2660
client13720,2019-01-10,4,1,1242,4,4,0,264,1,1242,1242.0,4.0,1025
client13721,2018-08-23,3,1,9367,3,3,0,404,1,9367,9367.0,3.0,179
client13722,2019-05-12,16,2,35476,43,16,15,142,2,35476,17738.0,21.5,195
client13723,2019-09-15,26,13,9667,52,24,7,16,13,9667,743.6153846153846,4.0,38
client13724,2019-09-30,113,38,62852,322,97,38,1,38,62852,1654.0,8.473684210526315,99
client13725,2018-02-24,35,1,4413,57,35,35,584,1,4413,4413.0,57.0,276
client13726,2018-12-11,10,3,10816,31,9,0,294,3,10816,3605.3333333333335,10.333333333333334,417
client13727,2018-11-05,5,1,4187,15,5,0,330,1,4187,4187.0,15.0,930
client13728,2019-08-12,37,14,18955,73,29,15,50,14,18955,1353.9285714285713,5.214285714285714,99
client13729,2019-09-28,92,35,159272,400,83,18,3,35,159272,4550.628571428571,11.428571428571429,6899
client1373,2017-12-09,7,1,1892,36,7,7,661,1,1892,1892.0,36.0,297
client13730,2019-04-09,54,17,39292,158,49,4,175,17,39292,2311.294117647059,9.294117647058824,44
client13731,2018-01-19,16,3,6006,27,16,0,620,3,6006,2002.0,9.0,525
client13732,2018-12-19,3,1,4967,3,3,0,286,1,4967,4967.0,3.0,319
client13733,2019-04-13,2,2,8398,2,2,1,171,2,8398,4199.0,1.0,399
client13734,2019-05-18,32,13,13137,91,30,5,136,13,13137,1010.5384615384615,7.0,63
client13735,2019-07-10,9,4,13820,16,8,5,83,4,13820,3455.0,4.0,165
client13736,2019-09-20,6,3,2639,13,6,0,11,3,2639,879.6666666666666,4.333333333333333,139
client13737,2017-09-09,9,1,5285,11,9,9,752,1,5285,5285.0,11.0,29
client13738,2019-04-22,14,4,11714,41,14,10,162,4,11714,2928.5,10.25,34
client13739,2019-09-23,24,6,6034,31,24,6,8,6,6034,1005.6666666666666,5.166666666666667,2115
client1374,2019-04-30,19,1,4686,64,19,0,154,1,4686,4686.0,64.0,160
client13740,2018-09-10,8,1,2432,9,8,0,386,1,2432,2432.0,9.0,199
client13741,2019-08-24,3,1,1943,7,3,3,38,1,1943,1943.0,7.0,149
client13742,2019-05-30,30,5,4401,37,29,20,124,5,4401,880.2,7.4,587
client13743,2019-02-01,74,17,72467,213,71,37,242,17,72467,4262.764705882353,12.529411764705882,869
client13744,2018-11-23,3,1,9878,38,3,0,312,1,9878,9878.0,38.0,445
client13745,2019-09-29,67,37,53330,201,63,21,2,37,53330,1441.3513513513512,5.4324324324324325,1980
client13746,2017-12-01,2,2,3768,24,1,0,669,2,3768,1884.0,12.0,1884
client13747,2018-04-05,3,1,1097,3,3,0,544,1,1097,1097.0,3.0,299
client13748,2019-02-17,57,9,20724,95,46,20,226,9,20724,2302.6666666666665,10.555555555555555,699
client13749,2018-08-13,1,1,3899,1,1,0,414,1,3899,3899.0,1.0,3899
client1375,2019-09-19,2,1,208,2,2,0,12,1,208,208.0,2.0,119
client13750,2019-08-12,8,4,3441,9,7,0,50,4,3441,860.25,2.25,79
client13751,2018-04-15,25,2,5891,51,25,23,534,2,5891,2945.5,25.5,82
client13752,2019-09-30,6,2,1992,8,6,0,1,2,1992,996.0,4.0,29
client13753,2019-09-30,14,8,21616,35,12,1,1,8,21616,2702.0,4.375,389
client13755,2019-04-29,20,5,4679,27,20,5,155,5,4679,935.8,5.4,187
client13756,2018-09-29,6,4,6513,10,6,2,367,4,6513,1628.25,2.5,1099
client13757,2019-09-20,2,1,281,2,2,0,11,1,281,281.0,2.0,42
client13758,2019-09-23,43,6,8726,49,43,6,8,6,8726,1454.3333333333333,8.166666666666666,91
client13759,2019-09-17,5,2,13707,11,5,0,14,2,13707,6853.5,5.5,105
client1376,2017-10-29,11,1,4006,11,11,11,702,1,4006,4006.0,11.0,26
client13760,2019-07-20,4,1,13807,4,4,4,73,1,13807,13807.0,4.0,10990
client13761,2019-09-26,58,12,58739,189,51,1,5,12,58739,4894.916666666667,15.75,276
client13762,2019-09-06,5,2,15572,20,5,0,25,2,15572,7786.0,10.0,4455
client13763,2019-09-28,3,2,1982,8,2,3,3,2,1982,991.0,4.0,758
client13764,2019-05-21,12,2,2638,27,12,0,133,2,2638,1319.0,13.5,15
