clientID,quantity,amount,visits
client11147,31,7037,6
client11148,148,32167,14
client11149,66,45966,5
client1115,5,3685,1
client11150,17,22772,1
client11151,12,4471,2
client11152,19,14855,8
client11153,67,24396,12
client11154,161,36400,23
client11155,34,6910,3
client11156,1,5199,1
client11157,20,10723,2
client11158,10,1963,1
client11159,12,1623,2
client1116,13,404,3
client11160,52,4525,7
client11161,4,1396,1
client11162,3,2657,1
client11163,21,5140,2
client11164,90,11670,5
client11165,79,7684,10
client11166,105,18846,10
client11167,1,1299,1
client11168,419,74723,105
client11169,12,1310,1
client1117,14,6924,5
client11170,140,9308,12
client11171,1,3199,1
client11172,214,52537,14
client11173,18,3365,3
client11174,30,15628,2
client11175,1,5999,1
client11176,68,1791,1
client11177,40,5869,13
client11178,81,16339,8
client11179,13,3956,4
client1118,106,7447,2
client11180,1,699,1
client11181,18,7639,4
client11182,59,8364,5
client11183,22,14570,9
client11184,30,4144,4
client11185,3,252,1
client11186,45,2576,2
client11187,4,447,1
client11188,5,10275,1
client11189,1,6999,1
client1119,13,4097,4
client11190,77,34704,9
client11191,5,6087,1
client11192,27,26055,13
client11193,4,1170,2
client11194,15,1281,2
client11195,51,17760,14
client11196,1,2199,1
client11197,50,9704,8
client11198,28,3585,7
client11199,1,74,1
client112,230,19692,4
client1120,44,18171,5
client11200,35,3709,2
client11201,6,3218,1
client11202,1,799,1
client11203,271,61396,25
client11204,37,5313,2
client11205,21,30420,3
client11206,5,675,1
client11207,98,12586,16
client11208,65,15060,14
client11209,84,13396,9
client1121,1,1199,1
client11210,1,3999,1
client11211,19,7978,2
client11212,95,53837,7
client11213,3,11997,1
client11214,441,94199,18
client11215,33,11683,2
client11216,46,9093,12
client11217,5,1495,1
client11218,12,1205,1
client11219,27,13309,5
client1122,13,1363,1
client11220,49,11163,5
client11221,32,3298,7
client11222,20,906,5
client11223,28,7837,8
client11224,25,11182,13
client11225,5,4785,2
client11226,46,15963,6
client11227,322,69053,16
client11228,43,14042,9
client11229,4,191,1
client1123,17,8348,1
client11230,1,799,1
client11231,163,13171,12
client11232,3,137,1
client11233,11,4297,1
client11234,111,22373,9
client11235,62,27038,12
client11236,194,260236,10
client11237,22,14678,4
client11238,1622,198310,25
client11239,87,58833,14
client1124,2,368,1
client11240,7,7277,3
client11241,21,2544,3
client11242,20,5247,4
client11243,6,3294,1
client11244,17,1963,2
client11245,26,9865,3
client11246,241,53651,22
client11247,2,1628,1
client11248,178,20293,12
client11249,122,15056,12
client1125,2,1038,1
client11250,170,87891,18
client11251,1,1129,1
client11252,27,17730,4
client11253,13,10733,7
client11254,4,10296,2
client11255,2,1918,1
client11256,4,2386,1
client11257,1,4299,1
client11258,69,8832,11
client11259,60,16916,8
client1126,3,1543,1
client11260,6,2354,2
client11261,109,26376,21
client11262,30,13453,6
client11263,85,25045,5
client11264,17,12915,3
client11265,26,852,1
client11266,16,2774,2
client11267,53,18728,4
client11268,2,5854,1
client11269,349,47923,42
client1127,1,229,1
client11270,41,15897,3
client11271,5,2028,1
client11272,78,22699,15
client11273,6,10080,3
client11274,41,12354,2
client11275,59,6523,7
client11276,106,29679,9
client11277,26,11250,3
client11278,1,5999,1
client11279,1,55,1
client1128,10,1438,1
client11280,63,16444,8
client11281,48,10764,5
client11282,26,9114,7
client11283,6,4434,1
client11284,20,17959,3
client11285,42,6377,9
client11286,1,22990,1
client11287,88,10797,20
client11288,10,1690,1
client11289,35,23464,8
client1129,15,4467,7
client11290,8,442,1
client11291,1,45,1
client11292,1,1159,1
client11293,2,1198,1
client11294,4,430,2
client11295,286,88624,28
client11296,15,8655,2
client11297,4,1596,1
client11298,10,1131,1
client11299,28,8638,4
client113,22,5508,2
client1130,9,1037,1
client11300,3,657,1
client11301,3,8397,1
client11302,25,7216,2
client11303,15,255,1
client11304,39,9156,4
client11305,27,5491,3
client11306,15,3822,5
client11307,2,1338,1
client11308,2,11789,1
client11309,100,37932,11
client1131,9,8271,3
client11310,9,1777,4
client11311,24,3048,3
client11312,122,42829,8
client11313,5,1545,2
client11314,6,937,4
client11315,175,24050,5
client11316,44,10116,4
client11317,54,37819,8
client11318,1,449,1
client11319,18,8000,2
client1132,6,7844,2
client11320,17,2507,2
client11321,4,7347,1
client11322,3,7197,2
client11323,15,10603,5
client11324,166,15776,7
client11325,117,69435,29
client11326,12,28760,4
client11327,55,13886,5
client11328,339,166585,35
client11329,22,18329,3
client1133,12,10464,3
client11330,1,69,1
client11331,3,531,1
client11332,47,7457,7
client11333,26,1865,2
client11334,4,1053,1
client11335,21,2439,2
client11336,68,48818,4
client11337,141,16463,16
client11338,133,9890,14
client11339,105,20301,13
client1134,30,1772,1
client11340,8,8167,3
client11341,2,1780,1
client11342,3,2152,2
client11343,49,15507,4
client11344,33,5567,1
client11345,33,5336,3
client11346,18,2200,2
client11347,35,7333,2
client11348,195,20433,15
client11349,2,1598,1
client1135,9,1300,3
client11350,14,1136,1
client11351,3,1807,2
client11352,30,11762,7
client11353,64,19407,8
client11354,44,2109,1
client11355,3,3868,1
client11356,225,109031,21
client11357,16,19260,4
client11358,14,3422,3
client11359,53,18002,9
client1136,14,2864,6
client11360,21,18718,4
client11361,74,14100,5
client11362,20,9735,4
client11363,221,37852,20
client11364,356,68838,28
client11365,2,1948,2
client11366,122,24671,31
client11367,14,2924,4
client11368,102,46668,8
client11369,73,13870,10
client1137,16,7484,2
client11370,45,13111,8
client11371,23,3417,3
client11372,272,56091,27
client11373,50,5284,3
client11374,104,26461,10
client11375,22,3482,4
client11376,82,13675,8
client11377,5,330,2
client11378,52,15753,13
client11379,66,12968,18
client1138,46,8152,5
client11380,17,8323,1
client11381,1,5499,1
client11382,42,8324,2
client11383,34,1348,3
client11384,30,12870,5
client11385,57,52753,16
client11386,10,1051,1
client11387,3,6436,3
client11388,114,38265,12
client11389,111,39276,16
client1139,270,67091,27
client11390,33,6520,1
client11391,7,5053,1
client11392,49,10336,8
client11393,8,2464,1
client11394,77,14262,4
client11395,85,20054,19
client11396,11,4418,3
client11397,44,11672,6
client11398,6,150,1
client11399,67,6656,4
client114,11,3598,1
client1140,21,5764,11
client11400,14,2235,1
client11401,49,8806,5
client11402,25,9283,3
client11403,176,55920,19
client11404,2,1998,1
client11405,4,614,1
client11406,26,1274,1
client11407,74,13765,3
client11408,59,6151,8
client11409,1,1499,1
client1141,95,34045,7
client11410,15,4780,3
client11411,31,26962,3
client11412,1,3299,1
client11413,19,7284,2
client11414,65,27593,17
client11415,46,9010,5
client11416,91,23998,3
client11417,4,13996,2
client11418,12,542,2
client11419,112,14324,1
client1142,6,6892,3
client11420,18,6814,4
client11421,6,1137,1
client11422,5,1533,1
client11423,10,2038,2
client11424,193,14988,27
client11425,49,24015,12
client11426,41,7595,1
client11427,5,2866,1
client11428,1,3399,1
client11429,46,9950,5
client1143,2,368,1
client11430,34,8512,4
client11431,286,75651,13
client11432,44,8008,1
client11433,3,4157,2
client11434,104,49052,5
client11435,24,5372,2
client11436,41,10458,5
client11437,5,103,1
client11438,3,6997,1
client11439,26,4723,3
client1144,4,1150,1
client11440,1,2697,1
client11441,16,4492,5
client11442,27,10277,3
client11443,23,906,3
client11444,5,485,1
client11445,57,20092,4
client11446,3,397,1
client11447,148,16298,3
client11448,305,52687,33
client11449,40,4831,6
client1145,5,55,1
client11450,29,4043,6
client11451,5,3179,2
client11452,8,1047,1
client11453,27,4517,12
client11454,7,9103,1
client11455,23,3205,2
client11456,107,22244,10
client11457,1,23990,1
client11458,56,11992,13
client11459,80,20950,6
client1146,57,12404,5
client11460,76,21323,13
client11461,14,3253,1
client11462,496,124645,67
client11463,5,3919,1
client11464,218,44084,26
client11465,3,1997,1
client11466,105,13618,4
client11467,3,797,1
client11468,140,38632,35
client11469,37,14448,12
client1147,4,10098,2
client11470,40,10544,5
client11471,191,31262,46
client11472,50,3995,6
client11473,135,53143,19
client11474,46,18681,15
client11475,11,1419,1
client11476,3,8688,2
client11477,174,45432,17
client11478,87,10021,7
client11479,6,1254,2
client1148,2,384,2
client11480,2,6299,2
client11481,142,52875,8
client11482,3,1097,1
client11483,12,1090,1
client11484,11,1863,2
client11485,2,358,2
client11486,1,5899,1
client11487,23,3831,2
client11488,236,25837,34
client11489,2,494,1
client1149,2,1298,1
client11490,221,169825,18
client11491,36,14384,5
client11492,10,1266,2
client11493,103,30041,16
client11494,26,3984,1
client11495,35,1122,1
client11496,17,2834,2
client11497,121,14921,14
client11498,1,1999,1
client11499,21,41689,3
client115,1,1499,1
client1150,49,11732,8
client11500,22,5297,4
client11501,67,11320,10
client11502,3,869,1
client11503,1,3599,1
client11504,35,4807,11
client11505,10,1570,1
client11506,63,13812,9
client11507,11,3324,3
client11508,25,5301,7
client11509,94,20952,17
client1151,92,15665,22
client11510,101,30068,18
client11511,25,24442,4
client11512,5,154,1
client11513,1,1569,1
client11514,27,24353,5
client11515,38,4780,4
client11516,15,2617,2
client11517,3,777,2
client11518,8,2312,1
client11519,65,10892,4
client1152,136,12243,14
client11520,365,115294,21
client11521,47,8805,8
client11522,74,17707,3
client11523,1,4499,1
client11524,8,7393,2
client11525,10,4677,3
client11526,134,6982,20
client11527,125,34014,25
client11528,19,5961,2
client11529,19,12349,4
client1153,29,15329,6
client11530,5,1001,1
client11531,8,1538,5
client11532,16,1618,5
client11533,47,19938,11
client11534,8,926,1
client11535,78,9317,11
client11536,87,31878,6
client11537,87,15193,2
client11538,145,24538,15
client11539,65,52460,3
client1154,96,14270,13
client11540,4,7696,1
client11541,86,14675,4
client11542,16,3776,3
client11543,8,6797,2
client11544,24,3496,8
client11545,25,13819,7
client11546,4,2906,1
client11547,31,3894,9
client11548,61,2445,5
client11549,2,1298,1
client1155,524,65529,51
client11550,34,7325,2
client11551,3,335,1
client11552,89,20000,5
client11553,321,61939,63
client11554,19,1215,1
client11555,14,705,2
client11556,1,1099,1
client11557,4,1802,1
client11558,91,10340,6
client11559,48,13964,6
client1156,79,21468,13
client11560,14,8536,3
client11561,255,57530,23
client11562,5,1419,1
client11563,29,6474,2
client11564,81,33375,3
client11565,71,27769,25
client11566,1,3799,1
client11567,238,39921,15
client11568,30,6050,4
client11569,71,47415,17
client1157,4,1172,1
client11570,11,8228,3
client11571,47,1766,3
client11572,26,15970,4
client11573,5,3775,1
client11574,2,1357,1
client11575,43,4706,9
client11576,58,14212,4
client11577,21,15335,2
client11578,1,199,1
client11579,2,5098,2
client1158,23,14156,2
client11580,3,1222,1
client11581,315,90600,32
client11582,269,87589,18
client11583,6,358,1
client11584,8,1386,1
client11585,23,987,4
client11586,1,415,1
client11587,1,239,1
client11588,145,29206,21
client11589,55,13875,7
client1159,2,2578,2
client11590,9,2260,1
client11591,9,1235,1
client11592,2,20039,1
client11593,25,7468,6
client11594,2,14998,1
client11595,26,5038,6
client11596,236,61821,16
client11597,108,19795,11
client11598,46,9873,7
client11599,22,2449,2
client116,2,3778,1
client1160,1,439,1
client11600,78,19769,5
client11601,5,3715,1
client11602,2,544,1
client11603,21,2406,2
client11604,16,8954,4
client11605,43,4677,3
client11606,48,16654,10
client11607,4,12646,1
client11608,4,1415,1
client11609,46,5855,9
client1161,27,11009,5
client11610,3,507,1
client11611,58,15418,18
client11612,48,11678,4
client11613,11,1579,2
client11614,5,3575,2
client11615,18,4973,5
client11616,83,10273,18
client11617,62,12810,9
client11618,14,20036,3
client11619,10,24334,3
client1162,38,23887,6
client11620,14,4014,2
client11621,14,6958,3
client11622,13,966,1
client11623,44,13111,10
client11624,18,11529,7
client11625,5,10095,1
client11626,37,63504,4
client11627,11,1041,1
client11628,173,50695,18
client11629,95,29972,14
client11630,5,32886,2
client11631,19,7190,2
client11632,2,1388,1
client11633,179,61824,15
client11634,19,4336,5
client11635,6,7218,2
client11636,3,2475,2
client11637,145,20793,8
client11638,5,1515,1
client11639,1,59,1
client1164,3,1337,1
client11640,508,129393,30
client11641,27,4154,11
client11642,58,23245,17
client11643,7,429,2
client11644,13,1905,2
client11645,73,20823,10
client11646,8,1067,1
client11647,77,50534,11
client11648,20,6469,1
client11649,2,168,2
client1165,6,532,1
client11650,23,2146,1
client11651,77,22194,20
client11652,10,10592,3
client11653,2,190,1
client11654,13,86,1
client11655,5,1822,3
client11656,629,151021,83
client11657,1,5999,1
client11658,13,7336,3
client11659,28,35381,6
client1166,1,999,1
client11660,75,26347,10
client11661,45,5274,5
client11662,11,5799,1
client11663,35,14184,10
client11664,43,27285,14
client11665,70,18498,13
client11666,61,6870,11
client11667,23,13802,5
client11668,17,5293,3
client11669,38,17716,7
client1167,41,14294,2
client11670,20,21556,9
client11671,9,1934,4
client11672,3,13978,1
client11673,10,765,2
client11674,232,48407,45
client11675,23,9059,7
client11676,37,5261,2
client11677,15,8235,1
client11678,47,5234,6
client11679,59,10955,10
client1168,3,2207,1
client11680,181,62969,22
client11681,18,1293,1
client11682,28,40797,6
client11683,5,3345,1
client11684,35,2650,6
client11685,23,8404,5
client11686,3,2283,1
client11687,55,7011,4
client11688,22,14260,5
client11689,1,1999,1
client1169,4,6842,2
client11690,558,151515,59
client11691,148,41314,16
client11692,90,17060,6
client11693,1,75,1
client11694,12,932,3
client11695,133,49728,11
client11696,151,25126,23
client11697,1158,351293,61
client11698,21,23750,3
client11699,81,10040,9
client117,102,32928,19
client1170,95,29091,19
client11700,62,16672,4
client11701,67,22168,14
client11702,8,5792,2
client11703,8,2301,1
client11704,187,22036,14
client11705,26,5929,6
client11706,537,144251,20
client11707,173,94621,27
client11708,85,48246,10
client11709,8,621,2
client1171,8,746,1
client11710,1,549,1
client11711,4,648,1
client11712,9,18352,4
client11713,52,16613,5
client11714,1,4299,1
client11715,19,1336,4
client11716,11,8532,1
client11717,42,7487,3
client11718,2,2054,1
client11719,1,2099,1
client1172,1,399,1
client11720,21,11571,2
client11721,4,1436,1
client11722,49,13216,7
client11723,1,4499,1
client11724,7,16993,1
client11725,46,10690,7
client11726,25,10003,4
client11727,61,48577,8
client11728,27,4791,8
client11729,98,14012,17
client1173,3,1177,1
client11730,3,387,1
client11731,4,908,1
client11732,17,3504,4
client11733,124,16825,12
client11734,17,3536,2
client11735,3,3143,1
client11736,24,2402,3
client11737,14,3529,1
client11738,1,115,1
client11739,19,4253,4
client1174,21,9916,10
client11740,157,25398,6
client11741,192,41200,7
client11742,2,318,1
client11743,30,23442,3
client11744,4,452,2
